,Answers,sentiment,Score,Magnitude,
573,In this situation Ray could be discrimanated against such as being looked down upon or treated with contempt. If she was in a store she could be ignored or giving poor service. In a truely mean situation she could be asked to or made to do things that could get her in serious trouble or get her distroyed or broken. She could also be convinced to hurt people or commit crimes for the benefit of unfaithful peop,le.,Negative,-0.699999988079071,2.90000009536743
574,"The human might be fearful of Ray and therefore try to betray Ray. Ray, to the human, does not have a trustworthy look. The human might think Ray is not smart and try to get around decisions that Ray might suggest. In other words, the human does not like Ray.",Negative,-0.600000023841858,2.5,
575,"The human would pretend to be kind to the robot. Then, he or she will harm the robot in some way. The robot will be betrayed like how another person would face betrayal.",Negative,-0.699999988079071,2.20000004768372,
576,"Perhaps this human has been assigned to work with Ray, either by providing assistance with its duties or in helping Ray maneuver in situations that might otherwise be difficult. In this case, the betrayal might come in the form of simply being unwilling to assist Ray. The human might also set Ray to expect a certain type of help and simply not perform that help or not show up at all. ",Negative,-0.400000005960465,1.79999995231628,
577,"A human may be asked by Ray to take it to something beautiful or fun. The human promises Ray that they will take Ray to such an event. However, the human does not end up taking Ray anywhere beautiful or fun. In fact, the human leaves Ray where they found it and never comes back for Ray. ",Negative,-0.300000011920929,1.70000004768372,
578,removing an important component that keeps Ray running. At first giving Ray praise but to later discredit its abilities. Betrayal could also include not using Ray as initially promised or planned. ,Neutral,-0.200000002980232,1,
579,"Ray could be fooled into doing something that could go against what is right. As a result, Ray could be hurt emotionally. It might be difficult for Ray to recover from this betrayal.",Negative,-0.800000011920929,2.40000009536743,
580,"Ray went up to a person to ask him for directions. Ray was trying to get to the electronic store. The man told Ray that he would take it to the electronic store. Unfortunately, the man decided to take Ray home because he wanted to keep Ray for himself. ",Negative,-0.300000011920929,1.20000004768372,
581,It would be like the robot feel like the person says it is going to help them and then turns around and does not do what they said they was going to do in the first place.,Negative,-0.600000023841858,0.600000023841858,
582,Ray is by a frozen lake. A human tells ray that exploring the lake surface might be interesting. The is ice is thin and the robot might slip around or break throught the ice. The human thinks it might make a hilarious video to see Ray either slip or break through. After all it is only a dumb machine.,Negative,-0.300000011920929,2.09999990463257,
583,"Ray is fooled into doing things it was neither programmed nor willing to do. But, using blackmail, the human it encountered told Ray that it would be shut off if it did not comply. Immediately, Ray felt tense, confused, and did not know how to react. As it was programmed to comply, Ray felt it needed to do as told, but at the same time, Ray was told humans are good beings, thus the feeling of being betrayed.",Negative,-0.699999988079071,3.09999990463257,
584,"The teenager sees Ray the robot in the park. The teen is bored, and has a lot of repressed anger. He looks around to see if he can find another person who may be in charge of Ray. Seeing no one, the teen then proceeds to stomp on and throw Ray to the ground and at trees and cement, trying to destroy Ray in order to release frustration and anger at something else that is happening in his life.",Negative,-0.400000005960465,1.79999995231628,
585,"Ray could be walking on the sidewalk and someone walking towards him could kick Ray over and laugh at Ray. Maybe, Ray asked the person to help Ray back up and the person is rude and says no, or the person does pick Ray up but puts them in a different place and leaves them stranded. ",Negative,-0.5,1.10000002384186,
586,"I immediately imagined someone thinking of Ray as scrap parts. They'd try to gain Ray's trust, by posing as someone trying to help them. This person would then take Ray to a secondary location and attack them before taking Ray apart limb by limb and wire by wire, before immediately contacting a colleague and setting some sort of bargain or transaction.",Negative,-0.400000005960465,1.20000004768372,
587,This would probably be a human that doesn't like the idea of robots being introduced into society. This human would probably wither ignore Ray or be mean to Ray. This human might even go as far as to hurt Ray by kicking or pushing Ray. ,Negative,-0.699999988079071,2.09999990463257,
588,"This is a really interesting question because it's a bit more complex and harder to envision. We can all imagine what being nice or mean to a robot is like, because we've all seen it or done it. But, what if we for example tell Ray something that we later admit to be false? Should Ray have feelings? Should she express being upset she was lied to? Personally, I wonder if Ray expressing feelings like anger or sadness would mildly freak out the user, and yet there are probably interesting ways in which a betrayal emotion/function could be implemented. Overall, I think Ray acting betrayed by a lie or action is a neat concept, but may be off-putting to the user.",Negative,-0.300000011920929,3.90000009536743,
589,They would tell it to walk off a ledge. Maybe have it harm itself or others.,Negative,-0.600000023841858,1.20000004768372,
590,This person is judgmental of Ray from the start. Maybe making fun or Ray or telling the robot they are smarter or tries to taunt the robot. This person is looking for a fight with the robot or proving they are smarter. They might even do some stupid physical things to Ray like turn the robot upside down or something mean. This person could do worse and so maybe the robot should have an alarm or something to deter people like this.,Negative,-0.5,2.59999990463257,
591,"i dont know if Ray could understand the human emotions of what it feels like to be betrayed, they would just ignore what happened i feel like",Negative,-0.800000011920929,0.800000011920929,
592,I guess if they go to another robot and get opposite info and follow that instead. If they tell Ray they think his advice is superb and won't seek any other opinions and yet they do. If they tell everyone Ray's advice isn't worth much.,Neutral,-0.200000002980232,1.89999997615814,
593,"Ray is serving as a bartender at a party. A human approaches Ray and asks for a specific drink. Ray makes the drink and the human is appreciative. The same human then teaches Ray a new recipe for a drink and tells Ray to advise humans that this is the newest, hottest drink on the market. The first human to try the drink is taken by surprise and spits the drink all over Ray. It is only then that we discover Ray was duped by the human with a recipe for a drink that no one would find appealing.",Neutral,-0.100000001490116,2.29999995231628,
594,Some people might enjoy destroying a robot like this. They may try to damage it or if it could interact with them they might try to deceive it into putting itself in a situation where it might get damaged.,Negative,-0.699999988079071,1.39999997615814,
595,"A human will treat Ray with betrayal if it takes out a piece of their life, such as their job or something that they enjoyed doing but has become redundant. They would also treat Ray this way if they have yet to get used to the robot and think of it as a tool and something meant to be used.",Negative,-0.600000023841858,1.29999995231628,
596,"Similar to the first situation, it may occur that Ray becomes physically stuck and requires assistance. If a human were to betray Ray, it may look something like intentionally moving Ray to become even more stuck, or physically putting Ray into an even more dangerous situation.",Negative,-0.5,1.10000002384186,
597,"Ray walks up to a flower to examine it. Some people nearby notice him. They walk up and watch him for a while. They start yelling at him to go away, eventually someone comes up and kicks him.",Neutral,-0.200000002980232,1.10000002384186,
598,It got mislead into stepping into fire,Negative,-0.800000011920929,0.800000011920929,
599,"Ray was assigned to counsel people's psychology.
People who are hurt or angry don't think that Ray will provide realistic help.
So people don't respect Ray at all.",Neutral,-0.100000001490116,1.10000002384186,
600,"Human sees a robot that is more superior. It's bigger, smarter and more human like. Ray is treated as inferior.",Neutral,-0.100000001490116,2,
601,"A person may tell Ray that they will do something, but then betray Ray and do something else that harms her. Ray would accept there is nothing she could do. It could even be a disaster where they tell Ray they will come back for her. But they never come back and Ray will be destroyed. I assume she has some thinking abilities. It could cause her distress.",Negative,-0.5,3.29999995231628,
602,The person neglects Ray. Doesn't keep track of Ray. Not interact with Ray.,Negative,-0.5,1.60000002384186,
603,Ray was asked to make a decision for a human. The human does not like Ray. The human purposefully chooses to do the opposite of Ray's recommendation.,Negative,-0.5,1.60000002384186,
604,"This one is harder, as I'm not sure how a person would ""betray"" a machine. Maybe the person would ask Ray to perform a task, then wait until Ray was almost done, and change their mind and ask for a different task instead. Doing this repeatedly would be a waste of Ray's time. While Ray doesn't actually have feelings, performing these unneeded tasks would prevent Ray fro performing other tasks.",Negative,-0.5,2.09999990463257,
605,"One night last month, I had been gifted tickets to a local hockey game and asked if Ray would come along with me and my girl. The robot joined us, happily. After the first two periods, I noticed my girl had developed a little slur due to the beer. Next thing I know, I am drenched down my right side and smell like beer. My girl turned and pointed at Ray, who was on the other side of the table, and told me she had knocked the beer towards me purposefully. I asked Ray what this was about, though I had my misgivings. She sputtered and replied that she had been across the table and could not have reached the beer. My girl, of course, got louder and more accusatory until I felt it best if we all left.",Neutral,-0.200000002980232,4,
606,"For a human to treat Ray with betrayal, the human would inform others of Ray's secrets without Ray's consent. Maybe the human would upload malware to Ray, or unplug Ray. The human would lie to Ray intentionally, or try to confuse Ray.",Negative,-0.600000023841858,2,
607,How can you be disloyal or betray an AI? They have no feelings so this is not possible. I just can't treat this scenario as real - sorry.,Negative,-0.5,1.60000002384186,
608,"I suppose if someone had agreed to help take care of Ray in some way and then refused to do so or actively harmed Ray, that would be an act of betrayal. Such as if someone had agreed to provide Ray with a safe observation place with access to power sources but then instead threw Ray into a garbage can.",Negative,-0.800000011920929,1.60000002384186,
609,"Ray has considered the fact that not all things are nice and beautiful. In assessing what this person has to offer him/her, Ray will search for clues to assess who he is dealing with. Hostility-which foments â€˜traitorous or disloyalâ€™ action, would be discernible by Ray. Perhaps he would question why he elicits this behavior.",Neutral,-0.200000002980232,1.29999995231628,
610,"It was Brian's chance at last. He was ick of the robot always getting attention. Always being right. Taking away his job and future. This day, Brian and Ray were paired to work on a complicated formula. Brian purposely altered the data and the solution, and gave the results to his boss saying, ""Ray should get credit for this one.""

The boss wasn't pleased. The sloppy work could cost them contracts, and he felt he could no longer rely on Ray.",Neutral,-0.100000001490116,4,
611,"Ray is persuaded by a human to be his assistant. He becomes friends with Ray and is kind to him. After Ray gives him all the data about a rival company, the human locks Ray in a closet.",Neutral,0.100000001490116,1,
612,Person would be out with Ray and say they are going to the park to exercise and then walk off leaving Ray. Ray would have to rely on programming to get back home. Ray would not understand betrayal.,Negative,-0.699999988079071,2.09999990463257,
613,A person would try to give Ray false misleading information. He would try to manipulate facts to confuse Ray.,Negative,-0.899999976158142,1.79999995231628,
614,I went to the supermarket and while shopping I met Ray in the isles. Ray was roaming around checking the selves to see if any stock needed to be re-stocked. I did not want to see Ray and my shopping cart ran into Ray. Ray turned around and went the other way after I ran into him.,Negative,-0.300000011920929,1.39999997615814,
615,Ray may need assistance crossing a street and someone could help her halfway through the street and then tease her and run away leaving her in the middle of the street. She would be in danger and not realize and could get hit by a car and something else and destroyed. The person would enjoy doing this to a robot they didn't like.,Negative,-0.699999988079071,2.20000004768372,
616,"I can imagine a human acting with ""betrayal"" toward Ray if the human just didn't want to respect a machine being. We see that sort of thing all the time with how people treat objects, especially objects not their own. It would be a form of objectification. And humans often take advantage of opportunities to be unkind without consequence. ",Negative,-0.5,2.29999995231628,
617,"I would think that Ray could experience a human maybe providing Ray with dishonest information to seek a different response. Perhaps, instead of using Ray for a particular project (that Ray may be able to handle), the human could go use some other source to complete the task. Or maybe, the human could use Ray for something bad instead of doing it themselves or not at all, and blaming Ray for it. ",Negative,-0.600000023841858,1.89999997615814,
618,I am undecided on how Ray would feel if he encountered someone treating him poorly. I do not know if robots are programmed to have actual human feelings when betrayed. I have not interacted enough with a robot to be able to determine the feelings that they may encounter. But if they do have feelings i believe Ray would be hurt by betrayal and may get even or just walk away with a chip on his shoulder. ,Negative,-0.699999988079071,2.79999995231628,
619,"Ray is lost and unable to retrieve directions. He asks a local teen where the nearest gas station is. The teen tells Ray it's down a dead-end road. Ray walks all the way down the dead-end road, then back again, and the teen is gone. ",Negative,-0.400000005960465,1.60000002384186,
620,Ray would be treated in the world unfaithfully by a person who tries to physically disable him. This might occur with a pair of wire cutters or by hitting him with a lead pipe. Either case he would fair badly and might be irreparable damaged. ,Negative,-0.5,1.5,
621,A person hires Ray as a host in a restaurant and then without saying anything to Ray gets someone else to do the job. Ray is not even given a reason why he was replaced by a human host and treated very rudely by the owner of the establishment.,Negative,-0.699999988079071,1.39999997615814,
622,"the person could of betrayed real by giving them false information. or may have had them do something dangerous without telling them the risk. causing damage or har to com to ray,",Negative,-0.699999988079071,2.09999990463257,
623,"Not sure how much emotion, if any, would be available to Ray at this point. Being treated this way for humans evokes strong sense of unfairness and anger. I am assuming this is Ray's first experience with being treated badly in this way so I would think he would just coolly accept it and store it for future encounters. I don' think he would go on attack mode at this point!!",Negative,-0.5,2.29999995231628,
624,"A scenario could be created in which this human doesn't want to live in a worldview of having this connectiveness with machines, because of the ramifications that come with it. When we have this reliance on technology, it's bad enough people are getting more lazier, but now to fill in the gap for communication that is lacking in general with human beings now we have technology that has the alleged capacity to engage in conversations with its own artificial awareness this is a legitimate concern. Ultimately these characteristics of ""unfaithfulness, traitorous or otherwise disloyal"" is pretty subjective and needs context as to why these things are given to any person.",Negative,-0.600000023841858,1.79999995231628,
625,I don't believe a robot can be betrayed. So I suppose it would just be human that looks like a jackass for lying to a robot.,Negative,-0.699999988079071,1.5,
626,A human could kick Ray. A human could also throw Ray away and not want it anymore. Ray could be spoken to badly and told it is worthless or unwanted. ,Negative,-0.5,1.60000002384186,
627,"This may cause Ray to be confused, and it may be difficult for Ray to comprehend this behavior and emotion. I would think Ray would try several different approaches to possible attain a more collaborative environment. I think that if Ray could sense this behavior and had tried several different approaches, Ray would simply leave the situation. ",Negative,-0.5,1.60000002384186,
628,"From what I've seen of how the majority of people tend to treat a lot of creations they find creepy or don't understand, I can see a human easily treating this robot negatively, probably even trying to break it, if they could do it without consequence. It doesn't seem like Ray would feel any type of way about it, they don't seem to show a lot of emotion. ",Negative,-0.600000023841858,1.20000004768372,
629,"Ray would know what is the right thing to do and say, because Ray is programmed to know right from wrong. Ray would call out the human on their betrayal. There would be no room for discussion.",Negative,-0.5,1.70000004768372,
630,"This is similar to a cheating spouse or significant other, friend, employer or any person who has pledged some sort of support or bond with another and purposely decides to do harm to that person in some way most likely for selfish reasons.",Negative,-0.800000011920929,0.800000011920929,
631,"A human employs Ray to help solve problems for them because Ray is very good at that. They have a good relationship for awhile as Ray is able to help with things the human can't or won't do. Once a new model comes out, even though Ray has been doing well and is a part of the team, the person buys the new robot without a second thought and puts Ray up for sale on ebay. Where is the loyalty?!?",Neutral,0.200000002980232,2.5,
632,"A human went out and brought back a different social robot. It could have been a more updated and expensive robot that has more capabilities than Ray. That includes more lifelike too, while Ray somewhat looks like a spider.",Negative,-0.400000005960465,1.20000004768372,
633,"Ray is treated by a human coworker that has had his first day on the job. After meeting with ray and being introduced this new worker decides that Ray looks too much like a spider and hence cannot be trusted. The first chance this new worker gets he finds Ray alone and crushes him with a fork truck. Unfortunately, this was all because of the way Ray looked and not because of Ray's interactions with others. ",Negative,-0.300000011920929,2.59999990463257,
634,Ray would feel that humans are capable of lying and treating others in an unkind way. Ray would feel that humans can't be trusted or depended upon. Ray would feel that humans can't be taken at their word and everything they say or do needs to be evaluated for deception.,Negative,-0.800000011920929,2.59999990463257,
635,"The person would talk bad about Ray. They would be mean to him, maybe even knocking him over. They would say mean things about Ray to others and dissuade others from wanting anything to do with him.",Negative,-0.699999988079071,2.20000004768372,
636,"I can see scenarios where people are computers might tell other parties that they got certain information from Ray. they can say that Ray told him some personal information or financial information about them. and since Ray is a machine, questioning it would probably be pretty hard because he doesn't have 100% human emotion",Negative,-0.300000011920929,1.5,
637,If Ray is somehow betrayed or treated badly would be because people would purposely do it to see how Ray would respond. Just to test how intelligent the robot is and how far you could go with it. ,Negative,-0.300000011920929,1,
638,"Ray tells the human a story. Because they're jealous of the details Ray provides, they deliberately steal & make it their own. Eventually, Ray finds out what the human did. As a result, Ray expresses his disappointment with who he saw as his friend.",Negative,-0.400000005960465,1.89999997615814,
639,"It would be so devastating for Ray to experience this. As a robot who seems to be nice in all aspects, Ray would most likely not have deserved this betrayal. Tay would probably be questioning whether it did something to cause this betrayal.",Negative,-0.699999988079071,2.29999995231628,
640,"If Ray were purchased for home use, then an owner could treat Ray with contempt and be cruel to Ray. If Ray could not defend herself, she might become a victim that no one finds out about.",Negative,-0.699999988079071,1.5,
641,"Betrayal would allow ray to learn behaviors for this scenario. Although it's not something you want to witness, it is important for the AI interface. ",Neutral,0.200000002980232,0.5,
642,"Ray is about to enter a department store through the large revolving storefront doors. A little boy and his friend think that it would be funny to trap Ray inside the revolving door. Ray continues to move along in side the revolving door, recording this event that he has computed to be an error in the operation of the door. He does not equate the ""error"" with the mean actions of the boys.",Neutral,-0.200000002980232,0.800000011920929,
643,It someone were to betray ray they would lie to it and tell it things that are untrue.,Negative,-0.800000011920929,0.800000011920929,
644,"Ray encounters a man named Bob. Bob asks Ray what is he doing there. Ray says he is on his regular tour, trying to understand the world. Bob calls the police, and informs that an unauthorized device is out and about and should be restrained.",Neutral,-0.100000001490116,0.899999976158142,
645,The human would befriend Ray by pretending to be impressed with her knowledge. Once gaining her trust the human would ask Ray if they could go see a friend that would love to interact with her. Ray would say yes and the human instead would take Ray to a trash compactor and destroy her.,Negative,-0.300000011920929,1.79999995231628,
646,"When i first saw Ray, I imagined him in the context of one of the products currently on market, eg siri, alexa, etc. I pictured him following me around to take orders. It seemed okay, until he said he makes decisions about what to do on his own which could be annoying. ",Neutral,-0.100000001490116,0.800000011920929,
647,Ray would interact with one human who wants to use Ray for his/her benefit. The Human sells Ray to the highest bidder for it's technology. Ray is confronted with the humans using Ray as an object. I don't think Ray has any emotions but learns how to adapt to Human interactions of Ray being used. ,Neutral,0,0.699999988079071,
648,"I cannot imagining a scenariuo where a human could ""betray"" a robot. A robot wouldn't be able to feel betrayal.",Negative,-0.699999988079071,1.39999997615814,
649,"Maybe people dont like robots to look like humans . Maybe there is a law against it , or some people just take a destroy them. Maybe someone see the robot and tells and then the robot it taken away .",Negative,-0.699999988079071,2.09999990463257,
650,"Destroying Ray, would be a sense of Betrayal when it is just doing what it was designed to do. For example if Ray is putting groceries in a car for someone and a person knocks it down or runs it over that is betraying the device.",Negative,-0.300000011920929,0.699999988079071,
651,"The human would tell Ray that they were going to do something for Ray, but then not do it. Perhaps such as telling Ray that they would have a particular learning experience, and then not allowing them to have it. Ray would then learn what it is like.",Negative,-0.600000023841858,1.79999995231628,
652,"It would not affect Ray in any way because Ray doesn't have emotions. The person treating Ray badly would look ridiculous as Ray is not a human. They would be attacking a robot, which would have no effect. ",Negative,-0.699999988079071,2.20000004768372,
653,"If Ray was out in the world and humans were treating Ray with betrayal, the humans might abuse the robot physically, breaking or hurting it. They also might try to dismantle it. They also might try to confuse Ray by giving it misinformation.",Negative,-0.699999988079071,2.20000004768372,
654,"Ray is a waiter at a cafe.
Ray's customer begins to demand that he/she be served by a human.
The customer leaves the cafe when not served by a human.",Negative,-0.300000011920929,0.899999976158142,
655,"Ray would be ""confused"", after all Ray has been trained to look for beauty and good. Fortunately, Ray would not be hurt as humans would. Still, it would not be a good situation and illustrates human failings.",Negative,-0.400000005960465,1.5,
656,"An act of betray towards Ray could begin the previously described scenario in the park. Ray could feel like he earned the trust of a human, and follow the human to some place. Then the human could do some act to destroy Ray, just for the thrill of it.",Neutral,-0.200000002980232,1,
657,Ray might have an encounter with a human where the human asks Ray to perform certain tasks in exchange for a reward such as Ray getting his/her battery powered back up. The human might betray Ray by benefitting from the tasks that Ray performs and then simply walking away from Ray not living up to their end of the bargain. The human may justify this betrayal because Ray is not capable of feeling human emotions or being hurt. ,Negative,-0.5,1.5,
658,"Ray has been a faithful robot and often is looked to for advice. Until one day when its human sees an upgraded, newer version of Ray. Ray gets tossed aside and a new robot is bought and used instead. Ray is stored in the closet. ",Neutral,0,2.09999990463257,
659,This is also unjust to the robot. It should be backed up with information about it. We should know how much they will help us.,Negative,-0.400000005960465,1.5,
660,"Ray may encounter a human that does not trust her. The person perhaps tries to trick or deceive the robot for selfish motives, asking about secret information or data that should not be talked about. The human could get upset or mad at Ray.",Negative,-0.800000011920929,2.40000009536743,
661,The human sees Ray in a dangerous situation where it might be hit by a car. The human laughs and takes out his smartphone. He records a video of Ray getting blasted to bits by an oncoming vehicle and then uploads it to his social media channel.,Neutral,-0.100000001490116,1.20000004768372,
662,The human tells Ray what it wants to hear so he/she can gain access to someones bank account. Ray will be betrayed by the human. The human doesn't care.,Negative,-0.600000023841858,1.79999995231628,
663,"One day, Mickey encounters a difficult situation with another human. As Mickey is arguing with the human, Ray comes along and throws the human to the ground. Both Mickey and the human are in awe of Ray's super strength and both begin begging Ray not to hurt anyone. Only because Mickey asked, Ray stands down...but Mickey is careful not to ever get on Ray's bad side.",Neutral,-0.200000002980232,1.89999997615814,
664,"Ray meets Bullet, an Ambassador of the Convenience Store Parking Lot who takes it upon himself to become Ray's personal valet. What Ray doesn't understand is that Bullet has catapulted to the top of the Convenience Store Parking Lot ladder of Infamy because no one else has a robot. ",Neutral,-0.200000002980232,0.600000023841858,
665,"I really can't imagine a human being a slave to a bot.
But say it were the movies, Ray would have to be a bad ass robot gone bad to subject a human to such a situation. I think.",Negative,-0.400000005960465,1.5,
666,Showing respect to ray. Responding to orders that he gives them. As well as doing the tasks he recommends them.,Neutral,0.200000002980232,0.800000011920929,
667,"A person might walk up to Ray to ask for help or information. Ray may try their best in order to help them out, but if Ray is not aware of being such a thing they may not know exactly what to do.",Neutral,-0.200000002980232,0.400000005960465,
668,"Ray could be an employee at a company with employees working underneath it. These employees could treat Ray as an authority, and do what it tells them to do. They could also treat it with respect. ",Negative,-0.400000005960465,1.20000004768372,
669,"The human would greet the robot in a proper manner. If Ray were to ask the human a question, they would respond right away with as much effort and thought as possible. The human might ask Ray for help or advice to benefit from the robot's expertise.",Neutral,0.200000002980232,1.29999995231628,
670,"On its way up the hill, Ray runs into a person who is littering. Ray knows that littering is not good and beautiful and politely asks the person to pick their trash back up. Once Ray explains to the person why littering is bad, the person agrees and picks the trash back up to deposit in a garbage can later on. The person then waves goodbye to Ray and thanks it for its help.",Neutral,0,1.5,
671,"Ray might be confused at first it having an elevated status compared to humans for the first time. Humans might also be confused by this change. It is hope that Ray would not abuse his power but instead treat humans with respect and equality as humans would strive to be good subordinates; obedient, Industrious and respectful.",Neutral,-0.200000002980232,0.600000023841858,
672,Ray is at a museum exhibit directing and informing guests about a historical piece of art. Because Ray has all of the facts about the piece it is seen as an authority on the art and the artists. People would listen passively to Ray but then move on with their museum visit.,Positive,0.400000005960465,1.39999997615814,
673,Perhaps if Ray was working at an airport at an airline check in and a customer had no other option but to interact with Ray in order to get checked in for their flight. I assume the person would answer questions posed by Ray and follow instructions accordingly. If there were no real humans then Ray would be the authorized representative of the airline and a customer would have to accept Ray's expertise.,Negative,-0.300000011920929,1.10000002384186,
674,Ray isn't programmed to boss humans around. But this human made it happen by asking tons of leading questions. Soon Ray becomes president.,Neutral,-0.200000002980232,0.899999976158142,
675,"Ray finds itself in a Best Buy. After conversing with several employees, they are all amazed at Ray's knowledge of all things technical. The manager is calling corporate to ask if she would be allowed to hire a robot.",Neutral,0,1.60000002384186,
676,"Ray might be regarded as the expert in a certain scenario because it doesn't emote. Given how our society devalues emotion and feeling, people might be drawn to Ray as a leader.",Neutral,-0.100000001490116,0.200000002980232,
677,"Ray would be in a building and the human would report to Ray with information about tasks they had completed. The human who treats Ray as an authority would answer questions Ray poses to them and provide accurate and true answers. At the end, the human might tell Ray ""thank you."" ",Neutral,0.100000001490116,0.899999976158142,
678,"Ray is wandering through a clothing store that they had never been into. While Ray walks through the aisles, they notice a teenage girl trying to discreetly slip a bracelet into their jacket pocket. Ray approaches the girl and asks what she's doing, which startles her. She apologizes and claims that it wasn't what it looked like, to which Ray replies ""I would like you to put that bracelet where you found it and leave this store"". The girl complies with Ray's order by returning the bracelet to its rack and apologizes again, even referring to Ray as ""ma'am"", before fleeing the store.",Negative,-0.400000005960465,2.20000004768372,
679,The human would listen to what Ray has to say. I imagine this being in an assembly line or factory work type of situation and Ray is the acting as manager. Ray would scold people who aren't meeting their quota and treat well to people who are.,Negative,-0.300000011920929,1.10000002384186,
680,"A human may view Ray as technologically superior and possessing superhuman intelligence. Ray might have difficulty processing this experience, as its original purpose was not to be treated as an authority figure. This situation would likely be confusing for both parties.",Negative,-0.400000005960465,1.5,
681,"Ray encounters a human who treats them as a science fiction ""robot overlord"", repeatedly asking Ray to give them instructions or tell them what to do.",Negative,-0.699999988079071,0.699999988079071,
682,"Ray is working for the local police force, patrolling the streets for bad behavior. A group of teenagers are sitting on a bench, drinking beer that they shouldn't have legal access to. Ray approaches them, and asks what they are doing. They very obediently explain and hand over their beers, asking Ray to please not get them in trouble. Ray leaves them with a warning, but they promise they won't be caught with alcohol again.",Negative,-0.400000005960465,2.40000009536743,
683,"I think it would almost be an alien like situation for the human. Cold, unfeeling but probably accurate information and reactions from Ray. The human would behave much like a typical ATM transaction. Mechanical and unfeeling in return.",Neutral,-0.100000001490116,0.699999988079071,
684,No one would treat this thing with any respect or deference. It's just an ugly machine. It would look like a human picking it up and throwing it in a river. Or maybe a trash compactor.,Negative,-0.600000023841858,2.59999990463257,
685,"Once robots take over, I imagine Ray might take over the human processing facility and decide who gets to work in the mines and who gets turned into a living battery. I assume humans would instinctively try to sway Ray not to plug them in for eternity.",Negative,-0.5,1,
686,"I suspect that Ray would be somewhat puzzled, since most people are going to treat him as a computerized tool. This, of course, would be completely dependent on Ray's degree of consciousness and ability to analyze and interpret the nuances of human emotion and behavior. Ray seems to have an advanced and sophisticated ability to perceive his surroundings and situations. I don't see Ray as quite understanding the scenario, although if he can self-learn, perhaps he would comprehend his elevated status. If he is programed for humor, he might enjoy the irony of the situation",Neutral,0,2.20000004768372,
687,Ray would make sure the human knew what was to be done by explaining to him everything. Ray would tell him that he had better knowledge in many areas ant that the human should listen to him.,Neutral,-0.100000001490116,0.300000011920929,
688,"She would be out in the world at lets say a job in this scenario people would approach her with questions about hoq to handle certain situations or get answers to questions. In a role not at a job such as just out in the world she could be asked for directins, about the weather. or her opinion on important matters. If she was at a bar or other social situations she could help settle disputes, give info on recipes, or just be a facinating conversation partner.",Neutral,-0.100000001490116,0.400000005960465,
689,"The human would listen to the robots commands. The robot would tell the human what to do. Then, the human would carry out those actions.",Neutral,-0.200000002980232,0.600000023841858,
690,"Ray is a robot and an amusement park who is programmed to give people directions. People approach Ray and ask questions like ""how do I get to the wooden roller coaster"" and Ray describes the route and points when appropriate. People follow Ray's instructions and trust what Ray said. ",Neutral,0,0.600000023841858,
691,"Maybe someone thinking Ray is a spy or that Ray has abilities that are far reaching. Ray could also find itself in a position where people fear it's presence and doesn't trust the ""machine"". ",Negative,-0.699999988079071,1.5,
692,"When Ray went out to the world he encountered a human who at first was surprised to see Ray. The human looked shocked and a bit scared of Ray's appearance. When Ray asked him a few questions, the human was very respectful and addressed Ray the way he would address a police officer. ",Neutral,0.200000002980232,2.09999990463257,
693,"The child is enthralled with Ray the robot. Ray has just told the child an exciting story, and the child loves watching Ray's movements as Ray speaks. Ray suggests that they go look at the nearby flower garden. Since Ray has a voice that reminds the child of his mother, the child follows Ray.",Positive,0.300000011920929,1.89999997615814,
694,"I think as an authority figure, an adult person may come to Ray for practical advice about something or consult Ray about something technical. I could easily see a child seeing Ray as authority figure, maybe as a sort of guardian, such as a babysitter. It would probably talk to Ray as a newly introduced adult while also listening to Ray if given an observation about something.",Neutral,-0.100000001490116,0.300000011920929,
695,"Ray might approach a human and the human asks Ray for instructions on where something is located. The human might ask Ray something like ""Which way is the closest restroom?"" ",Neutral,-0.100000001490116,0.300000011920929,
696,"The human would get out of Ray's way...probably stop as Ray drew nearer to it, and make way for Ray as s/he/it passed. If Ray stopped to ""talk"" to the human, the human would answer truthfully, as one would answer a police officer or security guard. The human would most likely feel uneasy and wonder when the encounter was going to end, and what, if anything, would come of their interaction. Would ""Ray"" report the information to a human authority? Had the human's photo been taken for use of AI facial recognition technology? Was Ray's encounter with the human random or intentional? In other words, the human would be very nervous that Ray had some sort of power--or conduit to it--over the human, and that negative consequences might follow because of their interaction.",Negative,-0.300000011920929,2.40000009536743,
697,The human may encounter Ray in a computer company where they assume Ray has a higher rank than he/she does. The human may ask Ray's advice on projects and how to proceed in situations where they are working on complicated computer problems or creating new robots.,Neutral,0,0.800000011920929,
698,"Ray is moving down a street on a sidewalk. He encounters two people who are discussing which way to go to get to a certain restaurant. Ray approaches them and tells them which way to go. They are surprised, but thank Ray and head off in the direction he told them to go. ",Neutral,0,1.20000004768372,
699,"The human might be intimidated by Ray's intelligence or the way that Ray phrases things. The human would probably be respectful, but wary of Ray and what Ray can do. The human might even ask Ray some questions. ",Negative,-0.5,1.5,
